板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
创业板,武汉华中数控股份有限公司,"Wuhan Huazhong Numerical Control Co.,Ltd.",湖北省武汉市东湖开发区华工科技园,300161,华中数控,2011-01-13,"198,696,906","168,762,123",,,,0,0,华中,湖北,武汉市,C 制造业,www.huazhongcnc.com
创业板,深圳雷曼光电科技股份有限公司,"Ledman Optoelectronic Co.,Ltd.",广东省深圳市南山区松白路百旺信高科技工业园二区第八栋,300162,雷曼光电,2011-01-13,"349,510,030","272,161,780",,,,0,0,华南,广东,深圳市,C 制造业,www.ledman.com
创业板,宁波先锋新材料股份有限公司,"NINGBO XIANFENG NEW MATERIAL CO.,LTD",浙江省宁波市海曙区集士港镇山下庄村,300163,先锋新材,2011-01-13,"474,000,000","473,624,700",,,,0,0,华东,浙江,宁波市,C 制造业,www.aplus.cn
创业板,通源石油科技集团股份有限公司,Tong Petrotech Corp.,陕西省西安市高新区唐延路51号人寿壹中心A座13层1307号,300164,通源石油,2011-01-13,"544,261,399","492,819,667",,,,0,0,西北,陕西,西安市,B 采矿业,www.tongoiltools.com
创业板,江苏天瑞仪器股份有限公司,"Jiangsu Skyray Instrument Co.,Ltd.",江苏省昆山市玉山镇中华园西路1888号天瑞大厦,300165,天瑞仪器,2011-01-25,"495,511,725","400,239,783",,,,0,0,华东,江苏,苏州市,C 制造业,www.skyray-instrument.com
创业板,北京东方国信科技股份有限公司,Business-intelligence of Oriental Nations Corporation Ltd.,北京市朝阳区创达三路1号院1号楼7层101,300166,东方国信,2011-01-25,"1,152,381,437","919,410,291",,,,0,0,华北,北京,北京市,I 信息技术,www.bonc.com.cn
创业板,深圳市迪威迅股份有限公司,"Shenzhen Dvision Co.,Ltd.",广东省深圳市南山区桃源街道桃源社区高发西路28号方大广场3.4号研发楼3号楼1202-1203室,300167,迪威迅,2011-01-25,"360,550,000","311,442,500",,,,0,0,华南,广东,深圳市,I 信息技术,www.dvision.cn
创业板,万达信息股份有限公司,"Wonders Information Co.,Ltd.",上海市桂平路481号20号楼5层,300168,万达信息,2011-01-25,"1,443,191,991","1,183,217,102",,,,0,0,华东,上海,上海市,I 信息技术,www.wondersgroup.com
创业板,常州天晟新材料股份有限公司,"Changzhou Tiansheng New Materials Co., Ltd.",江苏省常州市龙锦路508号,300169,天晟新材,2011-01-25,"325,984,340","301,735,782",,,,0,0,华东,江苏,常州市,C 制造业,www.tschina.com
创业板,上海汉得信息技术股份有限公司,"Hand Enterprise Solutions Co.,Ltd",上海市青浦工业园区外青松公路5500号303室,300170,汉得信息,2011-02-01,"874,740,906","833,966,064",,,,0,0,华东,上海,上海市,I 信息技术,www.hand-china.com
创业板,东富龙科技集团股份有限公司,"Tofflon Science and Technology Group Co.,Ltd.",上海市闵行区都会路1509号4幢,300171,东富龙,2011-02-01,"755,523,040","434,127,950",,,,0,0,华东,上海,上海市,C 制造业,www.tofflon.com
创业板,中电环保股份有限公司,"CEC ENVIRONMENTAL PROTECTION CO.,LTD.",江苏省南京市江宁开发区诚信大道1800号,300172,中电环保,2011-02-01,"676,710,000","488,524,607",,,,0,0,华东,江苏,南京市,N 公共环保,www.ce-ep.com
创业板,福能东方装备科技股份有限公司,"Funeng Oriental Equipment Technology Co., Ltd",广东省佛山市禅城区季华六路17号五座3301-3310室,300173,福能东方,2011-02-01,"734,725,698","708,256,269",,,,0,0,华南,广东,佛山市,C 制造业,www.fnorient.com
创业板,福建元力活性炭股份有限公司,"Fujian Yuanli Active Carbon Co.,Ltd.",福建省南平来舟经济开发区,300174,元力股份,2011-02-01,"363,419,860","362,363,462",,,,0,0,华东,福建,南平市,C 制造业,www.yuanlicarbon.com
创业板,朗源股份有限公司,"Lontrue Co.,Limited",山东省龙口高新技术产业园区,300175,朗源股份,2011-02-15,"470,800,000","470,800,000",,,,0,0,华东,山东,烟台市,C 制造业,www.lontrue.com
创业板,广东派生智能科技股份有限公司,"GuangDong PaiSheng Intelligent Technology Co.,Ltd.",广东省肇庆市鼎湖城区北十区,300176,派生科技,2011-02-15,"387,280,800","387,280,800",,,,0,0,华南,广东,肇庆市,C 制造业,www.hongteo.com.cn
创业板,广州中海达卫星导航技术股份有限公司,"Guangzhou Hi-Target Navigation Tech Co.,Ltd.",广东省广州市番禺区东环街番禺大道北555号天安总部中心13号厂房101,300177,中海达,2011-02-15,"744,169,066","606,267,406",,,,0,0,华南,广东,广州市,C 制造业,"www.hi-target.com.cn,www.zhdgps.com"
创业板,河南四方达超硬材料股份有限公司,"SF DIAMOND CO.,LTD.",河南省河南自贸试验区郑州片区（经开）第十大街109号,300179,四方达,2011-02-15,"485,908,830","376,046,987",,,,0,0,华中,河南,郑州市,C 制造业,www.sf-diamond.com
创业板,上海华峰超纤科技股份有限公司,"Huafon Microfibre (Shanghai) CO.,LTD.",上海市金山区亭卫南路888号,300180,华峰超纤,2011-02-22,"1,761,060,155","1,474,711,017",,,,0,0,华东,上海,上海市,C 制造业,microfibre.huafeng.com
创业板,浙江佐力药业股份有限公司,"Zhejiang Jolly Pharmaceutical Co.,LTD",浙江省德清县阜溪街道志远北路388号,300181,佐力药业,2011-02-22,"701,387,335","508,318,871",,,,0,0,华东,浙江,湖州市,C 制造业,www.zuoli.com、www.jolly.com.cn
创业板,北京捷成世纪科技股份有限公司,"Beijing Jetsen Technology Co.,Ltd.",北京市海淀区知春路1号学院国际大厦709室,300182,捷成股份,2011-02-22,"2,618,966,007","2,195,019,802",,,,0,0,华北,北京,北京市,R 文化传播,www.jetsen.cn
创业板,青岛东软载波科技股份有限公司,"Qingdao Eastsoft Communication Technology Co.,Ltd.",山东省青岛市市北区上清路16号甲,300183,东软载波,2011-02-22,"462,609,137","335,450,912",,,,0,0,华东,山东,青岛市,I 信息技术,www.eastsoft.com.cn
创业板,武汉力源信息技术股份有限公司,"Wuhan P&S Information Technology Co.,Ltd",湖北省武汉市东湖新技术开发区武大园三路5号,300184,力源信息,2011-02-22,"1,154,011,922","1,048,391,179",,,,0,0,华中,湖北,武汉市,F 批发零售,www.icbase.com
创业板,通裕重工股份有限公司,"Tongyu Heavy Industry Co.,Ltd.",山东省德州(禹城)国家高新技术产业开发区,300185,通裕重工,2011-03-08,"3,896,822,888","3,705,156,216",,,,0,0,华东,山东,德州市,C 制造业,www.tongyuheavy.com
创业板,永清环保股份有限公司,"Yonker Environmental Protection Co.,Ltd.",湖南省长沙市浏阳市国家生物医药产业基地(319国道旁）,300187,永清环保,2011-03-08,"645,622,165","644,529,867",,,,0,0,华中,湖南,长沙市,N 公共环保,www.yonker.com.cn
创业板,厦门市美亚柏科信息股份有限公司,"Xiamen Meiya Pico Information Co.,LTD.",福建省厦门市软件园二期观日路12号102-402单元,300188,美亚柏科,2011-03-16,"859,477,310","724,202,873",,,,0,0,华东,福建,厦门市,I 信息技术,www.300188.cn
创业板,海南神农科技股份有限公司,"Hainan Shennong Technology Co.,Ltd",海南省海口市秀英区美林路8号慧远美林谷综合服务楼,300189,神农科技,2011-03-16,"1,024,000,000","963,049,748",,,,0,0,华南,海南,海口市,A 农林牧渔,www.hnsnkj.com.cn
创业板,维尔利环保科技集团股份有限公司,"WELLE Environmental Group Co.,Ltd",江苏省常州新北区汉江路156号,300190,维尔利,2011-03-16,"781,588,507","776,164,404",,,,0,0,华东,江苏,常州市,N 公共环保,www.wellegroup.com
创业板,潜能恒信能源技术股份有限公司,"SINO GEOPHYSICAL CO.,LTD",北京市海淀区北洼路30号1号楼A416室,300191,潜能恒信,2011-03-16,"320,000,000","220,070,000",,,,0,0,华北,北京,北京市,B 采矿业,www.sinogeo.com
创业板,苏州科德教育科技股份有限公司,"SUZHOU KINGSWOOD EDUCATION TECHNOLOGY CO.,LTD.",江苏省苏州市相城区黄埭镇春申路989号,300192,科德教育,2011-03-22,"329,143,329","224,612,320",,,,0,0,华东,江苏,苏州市,P 教育,www.szkinks.com
创业板,深圳市佳士科技股份有限公司,"SHENZHEN JASIC TECHNOLOGY CO.,LTD.",广东省深圳市坪山新区青兰一路3号,300193,佳士科技,2011-03-22,"487,272,604","432,234,884",,,,0,0,华南,广东,深圳市,C 制造业,www.jasic.com.cn
创业板,福安药业（集团）股份有限公司,"Fuan Pharmaceutical （Group）co.,Ltd",重庆市长寿区化南一路1号,300194,福安药业,2011-03-22,"1,189,712,382","967,876,874",,,,0,0,西南,重庆,重庆市,C 制造业,www.fapharm.com
创业板,天津长荣科技集团股份有限公司,"MASTERWORK GROUP CO., LTD.",天津市新技术产业园区北辰科技工业园,300195,长荣股份,2011-03-29,"423,387,356","313,462,931",,,,0,0,华北,天津,天津市,C 制造业,www.mkmchina.com
创业板,江苏长海复合材料股份有限公司,"Jiangsu Changhai Composite Materials CO.,LTD.",江苏省常州市武进区遥观镇塘桥村,300196,长海股份,2011-03-29,"408,716,044","246,361,679",,,,0,0,华东,江苏,常州市,C 制造业,www.changhaigfrp.com
创业板,中节能铁汉生态环境股份有限公司,"CECEP Techand Ecology&Environment Co.,Ltd.",广东省深圳市龙岗区龙城街道黄阁坑社区黄阁北路449号龙岗天安数码创新园三号厂房B1401,300197,节能铁汉,2011-03-29,"2,822,873,062","1,989,826,505",,,,0,0,华南,广东,深圳市,N 公共环保,www.sztechand.com
创业板,福建纳川管材科技股份有限公司,"Fujian Superpipe Co.,Ltd",福建省泉州市泉港区普安工业区,300198,纳川股份,2011-04-07,"1,031,548,540","908,170,477",,,,0,0,华东,福建,泉州市,C 制造业,www.nachuan.com
创业板,深圳翰宇药业股份有限公司,"Hybio Pharmaceutical Co., Ltd.",广东省深圳市龙华区观澜高新园区观盛四路7号翰宇创新产业大楼,300199,翰宇药业,2011-04-07,"883,241,336","666,033,813",,,,0,0,华南,广东,深圳市,C 制造业,www.hybio.com.cn
创业板,北京高盟新材料股份有限公司,"Beijing Comens New Materials Co.,Ltd.",北京市房山区燕山东流水工业区14号,300200,高盟新材,2011-04-07,"425,490,833","418,986,067",,,,0,0,华北,北京,北京市,C 制造业,www.co-mens.com
创业板,徐州海伦哲专用车辆股份有限公司,"Xuzhou Handler Special Vehicle Co., Ltd.",江苏省徐州经济开发区螺山路19号,300201,*ST海伦,2011-04-07,"1,040,921,518","1,036,114,660",,,,0,0,华东,江苏,徐州市,C 制造业,www.xzhlz.com
创业板,聚光科技（杭州）股份有限公司,"Focused Photonics （Hangzhou),Inc.",浙江省杭州市滨江区滨安路760号,300203,聚光科技,2011-04-15,"452,517,400","452,254,900",,,,0,0,华东,浙江,杭州市,C 制造业,www.fpi-inc.com
创业板,舒泰神(北京)生物制药股份有限公司,"Staidson (Beijing) Biopharmaceuticals Co.,Ltd.",北京市北京经济技术开发区经海二路36号,300204,舒泰神,2011-04-15,"475,357,555","469,558,684",,,,0,0,华北,北京,北京市,C 制造业,www.staidson.com
创业板,武汉天喻信息产业股份有限公司,"Wuhan Tianyu Information Industry Co., Ltd.",湖北省武汉市东湖新技术开发区华工大学科技园,300205,天喻信息,2011-04-21,"430,056,000","425,991,218",,,,0,0,华中,湖北,武汉市,C 制造业,www.whty.com.cn
创业板,深圳市理邦精密仪器股份有限公司,"Edan Instruments,Inc,",广东省深圳市坪山新区坑梓街道金沙社区金辉路15号,300206,理邦仪器,2011-04-21,"581,721,846","340,438,065",,,,0,0,华南,广东,深圳市,C 制造业,www.edan.com
创业板,欣旺达电子股份有限公司,"Sunwoda Electronic Co.,Ltd",广东省深圳市宝安区石岩街道石龙社区颐和路2号综合楼1楼、2楼A-B区、2楼D区-9楼,300207,欣旺达,2011-04-21,"1,862,319,056","1,728,190,531",,,,0,0,华南,广东,深圳市,C 制造业,www.sunwoda.com
创业板,青岛中资中程集团股份有限公司,"Qingdao Zhongzi Zhongcheng Group Co.,Ltd.",山东省青岛市城阳区流亭街道双元路西侧（空港工业聚集区）,300208,青岛中程,2011-04-26,"749,475,000","687,310,901",,,,0,0,华东,山东,青岛市,C 制造业,www.qdzzzc.com
创业板,有棵树科技股份有限公司,"Youkeshu Technology Co.,Ltd.",湖南省长沙市开福区青竹湖街道湘江北路一段369号5栋1层105号房（中部进出口商品展示交易中心）,300209,有棵树,2011-04-26,"422,107,330","394,730,143",,,,0,0,华中,湖南,长沙市,F 批发零售,www.tiza.com.cn
创业板,鞍山森远路桥股份有限公司,"ANSHAN SENYUAN ROAD AND BRIDGE CO.,LTD",辽宁省鞍山市鞍千路281号,300210,森远股份,2011-04-26,"484,219,953","483,668,259",,,,0,0,东北,辽宁,鞍山市,C 制造业,www.assyrb.com.
创业板,江苏亿通高科技股份有限公司,"Jiangsu Yitong High-Tech Co., Ltd.",江苏省常熟市通林路28号,300211,亿通科技,2011-05-05,"303,359,723","297,919,324",,,,0,0,华东,江苏,苏州市,C 制造业,www.yitong-group.com
创业板,北京易华录信息技术股份有限公司,"BEIJING E-HUALU INFORMATION TECHNOLOGY CO., LTD",北京市石景山区阜石路165号院1号楼1001室,300212,易华录,2011-05-05,"665,814,309","640,723,091",,,,0,0,华北,北京,北京市,I 信息技术,www.ehualu.com
创业板,北京佳讯飞鸿电气股份有限公司,"Beijing Jiaxun Feihong Electrical Co.,Ltd",北京市海淀区锦带路88号院1号楼,300213,佳讯飞鸿,2011-05-05,"593,718,564","550,868,360",,,,0,0,华北,北京,北京市,C 制造业,www.jiaxun.com
创业板,山东日科化学股份有限公司,"Shandong Rike Chemical Co.,Ltd.",山东省昌乐县英轩街3999号1号楼,300214,日科化学,2011-05-11,"466,802,614","403,563,086",,,,0,0,华东,山东,潍坊市,C 制造业,www.rikechem.com
创业板,苏州电器科学研究院股份有限公司,"Suzhou Electrical Apparatus Science Academy Co., Ltd.",江苏省苏州市吴中区越溪前珠路5号,300215,电科院,2011-05-11,"758,322,487","699,747,487",,,,0,0,华东,江苏,苏州市,M 科研服务,www.eeti-easa.com
创业板,镇江东方电热科技股份有限公司,"zhenjiang Dongfang Electric Heating Technology Co.,Ltd.",江苏省镇江市镇江新区大港五峰山路18号,300217,东方电热,2011-05-18,"1,487,706,540","1,185,370,317",,,,0,0,华东,江苏,镇江市,C 制造业,www.dongfang-heater.com
创业板,安徽安利材料科技股份有限公司,"ANHUI ANLI MATERIAL TECHNOLOGY CO., LTD.",安徽省合肥市经济技术开发区桃花工业园拓展区（繁华大道与创新大道交叉口）,300218,安利股份,2011-05-18,"216,987,000","216,276,394",,,,0,0,华东,安徽,合肥市,C 制造业,www.chinapuleather.com
创业板,鸿利智汇集团股份有限公司,"Hongli Zhihui Group Co.,Ltd.",广东省广州市花都区花东镇先科一路1号,300219,鸿利智汇,2011-05-18,"707,943,506","706,648,891",,,,0,0,华南,广东,广州市,C 制造业,www.honglitronic.com
创业板,武汉金运激光股份有限公司,"Wuhan Golden Laser Co., Ltd.",湖北省武汉市江岸区后湖街石桥一路3号3栋,300220,金运激光,2011-05-25,"151,200,000","151,019,348",,,,0,0,华中,湖北,武汉市,C 制造业,www.goldenlaser.cn
创业板,广东银禧科技股份有限公司,"GUANGDONG SILVER AGE SCI&TECH CO.,LTD.",广东省东莞市虎门镇居岐村,300221,银禧科技,2011-05-25,"474,557,935","447,603,999",,,,0,0,华南,广东,东莞市,C 制造业,www.silverage.cn
创业板,科大智能科技股份有限公司,"CSG SMART SCIENCE&TECHNOLOGY CO.,LTD.",中国(上海)自由贸易试验区碧波路456号A203室,300222,科大智能,2011-05-25,"780,242,234","635,764,509",,,,0,0,华东,上海,上海市,C 制造业,www.csg.com.cn
创业板,北京君正集成电路股份有限公司,"Ingenic Semiconductor Co., Ltd",北京市海淀区西北旺东路10号院东区14号楼一层A101-A113,300223,北京君正,2011-05-31,"481,569,911","411,531,624",,,,0,0,华北,北京,北京市,C 制造业,www.ingenic.com
创业板,烟台正海磁性材料股份有限公司,"Yantai Zhenghai Magnetic Material Co.,Ltd.",山东省烟台经济技术开发区珠江路22号,300224,正海磁材,2011-05-31,"820,216,556","814,769,088",,,,0,0,华东,山东,烟台市,C 制造业,www.zhmag.com
创业板,上海金力泰化工股份有限公司,"Shanghai Kinlita Chemical Co.,Ltd.",上海市奉贤区楚工路139号,300225,金力泰,2011-05-31,"489,205,300","474,254,296",,,,0,0,华东,上海,上海市,C 制造业,www.knt.cn
创业板,上海钢联电子商务股份有限公司,"Shanghai Ganglian E-Commerce Holdings Co.,Ltd.",上海市宝山区园丰路68号,300226,上海钢联,2011-06-08,"268,184,597","257,931,330",,,,0,0,华东,上海,上海市,I 信息技术,www.mysteel.cn
创业板,深圳光韵达光电科技股份有限公司,"Shenzhen Sunshine Laser&Electronics Technology Co., Ltd.",广东省深圳市南山区高新区北区朗山路13号清华紫光科技园C座1层,300227,光韵达,2011-06-08,"499,780,023","407,434,452",,,,0,0,华南,广东,深圳市,C 制造业,www.sunshine-laser.com
创业板,张家港富瑞特种装备股份有限公司,"Zhangjiagang Furui Special Equipment Co.,Ltd",江苏省张家港市杨舍镇晨新路19号,300228,富瑞特装,2011-06-08,"575,406,349","542,898,199",,,,0,0,华东,江苏,苏州市,C 制造业,www.furuise.com
